x_utm,y_utm,value
347232.43313307303,5810175.006805061,31.40953385520756
347242.43313307303,5810175.006805061,31.453642089862093
347252.43313307303,5810175.006805061,31.55647240672668
347262.43313307303,5810175.006805061,31.68294039358185
347272.43313307303,5810175.006805061,31.814164594768464
347282.43313307303,5810175.006805061,31.942345999082946
347292.43313307303,5810175.006805061,32.06445174589263
347302.43313307303,5810175.006805061,32.17941643886808
347182.43313307303,5810165.006805061,31.861011800902165
347192.43313307303,5810165.006805061,31.73396750071716
347202.43313307303,5810165.006805061,31.59595786727081
347212.43313307303,5810165.006805061,31.448757373317406
347222.43313307303,5810165.006805061,31.30461393091401
347232.43313307303,5810165.006805061,31.227109229612115
347242.43313307303,5810165.006805061,31.30915385025334
347252.43313307303,5810165.006805061,31.461696904568555
347262.43313307303,5810165.006805061,31.620471154122153
347272.43313307303,5810165.006805061,31.772015664004552
347282.43313307303,5810165.006805061,31.913624632536077
347292.43313307303,5810165.006805061,32.045064245330764
347302.43313307303,5810165.006805061,32.166788756497894
347672.43313307303,5810165.006805061,33.21840919492132
347682.43313307303,5810165.006805061,33.259169878121476
347692.43313307303,5810165.006805061,33.2988539417004
347702.43313307303,5810165.006805061,33.33674931766282
347712.43313307303,5810165.006805061,33.37274111307087
347722.43313307303,5810165.006805061,33.40688115817011
347732.43313307303,5810165.006805061,33.4392696453693
347742.43313307303,5810165.006805061,33.47001689898082
347752.43313307303,5810165.006805061,33.49923013589354
347762.43313307303,5810165.006805061,33.52700906749147
347772.43313307303,5810165.006805061,33.55344485861271
347782.43313307303,5810165.006805061,33.57862038029874
347792.43313307303,5810165.006805061,33.60261092687722
347802.43313307303,5810165.006805061,33.62548505285183
347182.43313307303,5810155.006805061,31.856366176749766
347192.43313307303,5810155.006805061,31.723628497026827
347202.43313307303,5810155.006805061,31.576460521563156
347212.43313307303,5810155.006805061,31.41227918867415
347222.43313307303,5810155.006805061,31.227820671943256
347232.43313307303,5810155.006805061,31.018898010253906
347242.43313307303,5810155.006805061,31.231254501010408
347252.43313307303,5810155.006805061,31.42435194661781
347262.43313307303,5810155.006805061,31.600461063469947
347272.43313307303,5810155.006805061,31.761500298951134
347282.43313307303,5810155.006805061,31.909100696154987
347292.43313307303,5810155.006805061,32.044656822646054
347302.43313307303,5810155.006805061,32.16936712570869
347672.43313307303,5810155.006805061,33.21084814450705
347682.43313307303,5810155.006805061,33.25657394013909
347692.43313307303,5810155.006805061,33.299224197049284
347702.43313307303,5810155.006805061,33.33915827578569
347712.43313307303,5810155.006805061,33.3766683750565
347722.43313307303,5810155.006805061,33.41199546192698
347732.43313307303,5810155.006805061,33.44534086576667
347742.43313307303,5810155.006805061,33.47687485161062
347752.43313307303,5810155.006805061,33.50674305092277
347762.43313307303,5810155.006805061,33.53507134743951
347772.43313307303,5810155.006805061,33.561969632372616
347782.43313307303,5810155.006805061,33.58753472090632
347792.43313307303,5810155.006805061,33.6118526388488
347802.43313307303,5810155.006805061,33.63500043096307
347182.43313307303,5810145.006805061,31.877823048021842
347192.43313307303,5810145.006805061,31.748757382904778
347202.43313307303,5810145.006805061,31.608335982711484
347212.43313307303,5810145.006805061,31.458323825878704
347222.43313307303,5810145.006805061,31.31119503925562
347232.43313307303,5810145.006805061,31.231994683356408
347242.43313307303,5810145.006805061,31.315851174274364
347252.43313307303,5810145.006805061,31.47157790307064
347262.43313307303,5810145.006805061,31.633413129524616
347272.43313307303,5810145.006805061,31.787634700461044
347282.43313307303,5810145.006805061,31.931524842612163
347292.43313307303,5810145.006805061,32.0648867178124
347302.43313307303,5810145.006805061,32.18821931027667
347672.43313307303,5810145.006805061,33.22493467228574
347682.43313307303,5810145.006805061,33.26780482637914
347692.43313307303,5810145.006805061,33.30939614592884
347702.43313307303,5810145.006805061,33.34897863242983
347712.43313307303,5810145.006805061,33.3864518663336
347722.43313307303,5810145.006805061,33.42188827120329
347732.43313307303,5810145.006805061,33.455408261939
347742.43313307303,5810145.006805061,33.4871403855545
347752.43313307303,5810145.006805061,33.51720784089808
347762.43313307303,5810145.006805061,33.54572425019808
347772.43313307303,5810145.006805061,33.572792889706186
347782.43313307303,5810145.006805061,33.59850721462017
347792.43313307303,5810145.006805061,33.62295181746359
347802.43313307303,5810145.006805061,33.64620346891247
347182.43313307303,5810135.006805061,31.92393435843082
347192.43313307303,5810135.006805061,31.806240185745832
347202.43313307303,5810135.006805061,31.68399177572104
347212.43313307303,5810135.006805061,31.56445493367317
347222.43313307303,5810135.006805061,31.466579736546862
347232.43313307303,5810135.006805061,31.427335853684756
347242.43313307303,5810135.006805061,31.473276203345918
347252.43313307303,5810135.006805061,31.580187569039477
347262.43313307303,5810135.006805061,31.71136143907747
347272.43313307303,5810135.006805061,31.84710235209322
347282.43313307303,5810135.006805061,31.979330184075348
347292.43313307303,5810135.006805061,32.10494775023277
347302.43313307303,5810135.006805061,32.22290570530929
347672.43313307303,5810135.006805061,33.25579622379239
347682.43313307303,5810135.006805061,33.29150574324053
347692.43313307303,5810135.006805061,33.328998375577214
347702.43313307303,5810135.006805061,33.36616272455162
347712.43313307303,5810135.006805061,33.40215720829181
347722.43313307303,5810135.006805061,33.43666246007572
347732.43313307303,5810135.006805061,33.469582448786426
347742.43313307303,5810135.006805061,33.50092019849567
347752.43313307303,5810135.006805061,33.530722960750964
347762.43313307303,5810135.006805061,33.55905678392137
347772.43313307303,5810135.006805061,33.58599431665192
347782.43313307303,5810135.006805061,33.6116088839708
347792.43313307303,5810135.006805061,33.63597165529526
347802.43313307303,5810135.006805061,33.659150376937475
347182.43313307303,5810125.006805061,31.990064599919517
347192.43313307303,5810125.006805061,31.887560249418314
347202.43313307303,5810125.006805061,31.786624033855922
347212.43313307303,5810125.006805061,31.695758914511973
347222.43313307303,5810125.006805061,31.629738600781835
347232.43313307303,5810125.006805061,31.607219704648724
347242.43313307303,5810125.006805061,31.638256840787676
347252.43313307303,5810125.006805061,31.714166264785323
347262.43313307303,5810125.006805061,31.8167423381456
347272.43313307303,5810125.006805061,31.930901816735748
347282.43313307303,5810125.006805061,32.04757297724763
347292.43313307303,5810125.006805061,32.161950896161265
347302.43313307303,5810125.006805061,32.271649284033394
347662.43313307303,5810125.006805061,33.273348421900494
347672.43313307303,5810125.006805061,33.29475513827117
347682.43313307303,5810125.006805061,33.32363683883723
347692.43313307303,5810125.006805061,33.35609179130781
347702.43313307303,5810125.006805061,33.3897356607376
347712.43313307303,5810125.006805061,33.42327806590013
347722.43313307303,5810125.006805061,33.45605245773768
347732.43313307303,5810125.006805061,33.48772730079736
347742.43313307303,5810125.006805061,33.51815011270621
347752.43313307303,5810125.006805061,33.5472650673246
347762.43313307303,5810125.006805061,33.57506895309359
347772.43313307303,5810125.006805061,33.60158713648926
347782.43313307303,5810125.006805061,33.6268601678939
347792.43313307303,5810125.006805061,33.65093619132647
347182.43313307303,5810115.006805061,32.070447299540156
347192.43313307303,5810115.006805061,31.98359701303136
347202.43313307303,5810115.006805061,31.902131250879222
347212.43313307303,5810115.006805061,31.83335873541691
347222.43313307303,5810115.006805061,31.787201845856835
347232.43313307303,5810115.006805061,31.77358523896097
347242.43313307303,5810115.006805061,31.79717469158174
347252.43313307303,5810115.006805061,31.85412161143159
347262.43313307303,5810115.006805061,31.934883197812237
